cell	t	lasR	LasR	lasI	LasI	AI1	LasRAI1
4	62.7165614762469	1	1	1	2	181	4
0	62.7260980517729	1	0	1	3	189	5
2	62.737375480601	1	0	1	5	170	3
8	62.7375662797547	1	0	2	7	171	5
0	62.7383040664552	1	0	1	3	188	5
6	62.7394570362355	1	1	1	3	160	5
5	62.741552245903	1	0	1	3	183	4
7	62.7437062995575	1	0	1	4	182	4
1	62.7462237361885	1	0	1	4	182	4
4	62.7514355588771	1	1	1	2	180	4
3	62.7582022171534	1	0	1	4	174	4
9	62.7653186978839	1	0	1	1	145	5
2	62.7769744578816	1	0	1	5	171	3
8	62.7779884900353	1	0	2	7	172	5
2	62.778931527542	1	0	1	5	172	3
6	62.7799374885196	1	1	1	3	161	5
3	62.7812509337944	1	0	1	4	173	4
1	62.7843174330462	1	0	1	4	183	4
9	62.7879504278806	1	0	1	1	146	5
5	62.7916138548442	1	0	1	3	184	4
4	62.7971438331567	1	1	1	2	181	4
0	62.8040522070639	1	0	1	3	189	5
7	62.8115599517748	1	0	1	4	183	4
8	62.8116201734026	1	0	2	7	173	5
3	62.8117626972178	1	0	1	4	174	4
5	62.812139860014	1	0	1	3	185	4
4	62.8138193574357	1	1	1	2	182	4
9	62.8178408325273	1	0	1	1	145	5
2	62.8224971762481	1	0	1	5	173	3
1	62.8272825840484	1	0	1	4	184	4
0	62.8334166936199	1	0	1	3	190	5
6	62.8426000408451	1	1	1	3	162	5
7	62.8534413331743	1	0	1	4	184	4
8	62.8649735904853	1	0	2	7	174	5
0	62.8656266523192	1	0	1	3	191	5
4	62.8663746809486	1	1	1	2	181	4
3	62.8676248022255	1	0	1	4	175	4
2	62.8696709763624	1	0	1	5	174	3
9	62.8719428674683	1	0	1	1	146	5
8	62.8742775371663	1	0	2	7	175	5
6	62.8785415221371	1	1	1	3	161	5
7	62.8830875092551	1	0	1	4	183	4
5	62.8888436504074	1	0	1	3	186	4
1	62.8985655228041	1	0	1	4	185	4
2	62.8996344821587	1	0	1	5	173	3
6	62.9006520030614	1	1	1	3	162	5
4	62.9020508030023	1	1	1	2	182	4
3	62.9036681266095	1	0	1	4	174	4
5	62.9053634472018	1	0	1	3	187	4
0	62.9092148583675	1	0	1	3	192	5
7	62.9135165707501	1	0	1	4	182	4
9	62.917848234001	1	0	1	1	147	5
8	62.9249758738385	1	0	2	7	176	5
1	62.9434830452608	1	0	1	4	186	4
4	62.9439047911671	1	1	1	2	183	4
6	62.9445616849932	1	1	1	3	163	5
8	62.945264454838	1	0	2	7	177	5
4	62.9471922868631	1	1	1	2	184	4
7	62.9503025289394	1	0	1	4	183	4
5	62.9538344945993	1	0	1	3	188	4
1	62.9598141820404	1	0	1	4	187	4
0	62.9658764121357	1	0	1	3	193	5
9	62.9748024423841	1	0	1	1	146	5
3	62.9838130339283	1	0	1	4	173	4
2	62.996309645963	1	0	1	5	174	3
8	62.9982102542069	1	0	2	7	178	5
2	63.000447507098	1	0	1	5	175	3
4	63.0037392555621	1	0	1	2	183	5
3	63.0072244939745	1	0	1	4	172	4
0	63.0124903473422	1	0	1	3	193	4
9	63.0186032856234	1	0	1	1	147	5
1	63.027966910822	1	0	1	4	188	4
6	63.0382702619188	1	1	1	3	162	5
5	63.0505325559877	1	0	1	3	189	4
7	63.0723525945448	1	0	1	4	184	4
1	63.0728897307615	1	0	1	4	189	4
2	63.0734613098518	1	0	1	5	176	3
5	63.0743019671843	1	0	1	3	190	4
3	63.0751848663401	1	0	1	4	173	4
0	63.0764508852933	1	0	1	3	194	4
4	63.0777476052951	1	0	1	2	184	5
6	63.0804312261951	1	1	1	3	161	5
9	63.0834338246111	1	0	1	1	148	5
8	63.0915546594386	1	0	2	7	179	5
7	63.1045263968606	1	0	1	4	185	4
6	63.1046245099549	1	1	1	3	162	5
3	63.1051040797299	1	0	1	4	172	4
8	63.1062554241196	1	0	2	7	178	5
0	63.1079689563755	1	0	1	3	193	4
5	63.110212035155	1	0	1	3	189	4
4	63.1127869669851	1	0	1	2	185	5
7	63.1169614229855	1	0	1	4	186	4
6	63.1235517828297	1	2	1	3	162	5
2	63.1354578199368	1	0	1	5	177	3
1	63.1497828063127	1	0	1	4	188	4
9	63.1731612045821	1	0	1	1	149	5
3	63.1735202728321	1	0	1	4	171	4
8	63.1755076928546	1	0	2	7	179	5
2	63.1777998963387	1	0	1	5	178	3
5	63.1804232834854	1	0	1	3	190	4
1	63.1834163065084	1	0	1	4	189	4
7	63.1873179129341	1	0	1	4	187	4
0	63.1915025142969	1	0	1	3	194	4
4	63.1961567690612	1	0	1	2	184	5
9	63.2009664084778	1	0	1	1	150	5
6	63.2119889520125	1	2	1	3	163	5
7	63.2125763815873	1	0	1	4	188	4
4	63.2134037722878	1	0	1	2	183	5
6	63.2144609681143	1	2	1	3	164	5
2	63.2159507377817	1	0	1	5	179	3
3	63.2183427767175	1	0	1	4	172	4
9	63.2236107632796	1	0	1	1	151	5
8	63.2292514423186	1	0	2	7	180	5
5	63.2361287324036	1	0	1	4	190	4
1	63.2434279311726	1	0	1	4	190	4
0	63.2548040885756	1	0	1	3	195	4
9	63.2551693577714	1	0	1	1	152	5
2	63.2561667802672	1	0	1	5	180	3
3	63.2578986130118	1	0	1	4	173	4
6	63.260178359358	1	2	1	3	165	5
7	63.2646397083461	1	0	1	4	189	4
1	63.2705408592171	1	0	1	4	191	4
4	63.2766391794592	1	0	1	2	184	5
5	63.2858223590463	1	0	1	4	191	4
8	63.2978698435634	1	0	2	7	181	5
0	63.3247709117293	1	0	1	3	196	4
3	63.3248094929857	1	0	1	4	174	4
2	63.3249812829288	1	0	1	5	181	3
7	63.3261200711111	1	0	1	4	190	4
5	63.328454101689	1	0	1	4	192	4
8	63.3310797889696	1	0	2	7	182	5
9	63.3337734295035	1	0	1	1	153	5
6	63.3369299753083	1	2	1	3	166	5
1	63.3413819910472	1	0	1	4	192	4
4	63.3461685345953	1	0	1	2	185	5
0	63.3548507427311	1	0	1	3	197	4
3	63.3674991929418	1	0	1	4	175	4
2	63.3676018081658	1	0	1	5	182	3
2	63.3680032284517	1	0	1	5	183	3
4	63.3692990766192	1	0	1	2	186	5
0	63.3721405415615	1	0	1	3	198	4
6	63.3753279076243	1	2	1	3	167	5
7	63.3791138754511	1	0	1	4	189	4
8	63.3848399521137	1	0	2	7	183	5
1	63.3912054827722	1	0	1	4	193	4
5	63.3993128106283	1	0	1	4	193	4
3	63.4102424212085	1	0	1	4	176	4
9	63.4264149103599	1	0	1	1	154	5
1	63.4267454042617	1	0	1	4	194	4
2	63.427334175625	1	0	1	5	184	3
8	63.4282769036415	1	0	2	7	184	5
0	63.4301198431692	1	0	1	3	199	4
7	63.4323812592245	1	0	1	4	190	4
6	63.4348057119112	1	2	1	3	168	5
5	63.4381214654475	1	0	1	4	194	4
4	63.4438285747945	1	0	1	2	187	5
1	63.4509742720454	1	0	1	4	195	4
9	63.4586922418728	1	0	1	1	155	5
3	63.4686098065629	1	0	1	4	177	4
0	63.4686731206073	1	0	1	3	200	4
8	63.4688949572208	1	0	2	7	185	5
2	63.4691633265518	1	0	1	5	185	3
8	63.4694655086839	1	0	2	7	186	5
4	63.4707742484513	1	0	1	2	188	5
5	63.4721735868131	1	0	1	4	195	4
7	63.4736187181895	1	0	1	4	191	4
1	63.4757456503337	1	0	1	4	196	4
3	63.4785357668059	1	0	1	4	176	4
9	63.484900669753	1	0	1	1	154	5
6	63.4946463746944	1	2	1	3	169	5
7	63.4949062406138	1	0	1	4	190	4
4	63.4951889226848	1	0	1	2	189	5
4	63.4954940073128	1	0	1	2	190	5
1	63.4988411019492	1	0	1	4	197	4
8	63.5022903896804	1	0	2	7	187	5
2	63.505763503437	1	0	1	5	186	3
5	63.5101326906058	1	0	1	4	196	4
9	63.5170039061393	1	0	1	1	155	5
6	63.5258148938353	1	2	1	3	170	5
3	63.5377396328311	1	0	1	4	175	4
0	63.5529760645638	1	0	1	3	201	4
1	63.5544075233609	1	0	1	4	198	4
4	63.5567330225583	1	0	1	2	191	5
5	63.5591030941557	1	0	1	4	197	4
8	63.5623831039973	1	0	2	7	186	5
6	63.5657249399208	1	2	1	3	171	5
0	63.5692179749001	1	0	1	3	202	4
3	63.5743510365699	1	0	1	4	176	4
2	63.5832620715935	1	0	1	5	187	3
7	63.5970657557462	1	0	1	4	189	4
9	63.6288251519416	1	0	1	1	156	5
0	63.6292512160705	1	0	1	3	203	4
1	63.6300543728264	1	0	1	4	197	4
3	63.6315605817342	1	0	1	4	177	4
5	63.6331955392359	1	0	1	4	196	4
2	63.6358163738603	1	0	1	5	188	3
0	63.6399655500406	1	0	1	3	202	4
4	63.6442142380381	1	0	1	2	192	5
6	63.6499952487627	1	2	1	3	172	5
9	63.6562247183153	1	0	1	1	155	5
8	63.6645178068409	1	0	2	7	185	5
7	63.6781960297355	1	0	1	4	190	4
7	63.6784754194648	1	0	1	4	191	4
6	63.6793158954222	1	2	1	3	171	5
3	63.6798290118438	1	0	1	4	176	4
4	63.6813344560194	1	0	1	2	193	5
2	63.6829699610223	1	0	1	5	189	3
8	63.6860401501742	1	0	2	7	186	5
9	63.6901031599243	1	0	1	1	156	5
0	63.6955058492583	1	0	1	3	203	4
5	63.7033914059264	1	0	1	4	197	4
1	63.7176683481646	1	0	1	4	198	4
2	63.7182614033916	1	0	1	5	190	3
4	63.7195304840677	1	0	1	2	194	5
6	63.7227240559985	1	2	1	3	172	5
3	63.7261881831907	1	0	1	4	177	4
7	63.7300043535759	1	0	1	4	192	4
0	63.7341924785976	1	0	1	3	202	4
1	63.7397440933962	1	0	1	4	197	4
5	63.7467397932303	1	0	1	4	196	4
9	63.7569864817303	1	0	1	1	155	5
8	63.7715249011633	1	0	2	7	187	5
2	63.7716357409406	1	0	1	5	191	3
3	63.7717964280344	1	0	1	4	178	4
7	63.7719996919948	1	0	1	4	191	4
9	63.7736094565805	1	0	1	1	156	5
4	63.7751344368769	1	0	1	2	193	5
1	63.7766757737588	1	0	1	4	198	4
6	63.778719030295	1	2	1	3	173	5
0	63.7810011449944	1	0	1	3	201	4
8	63.7838724516075	1	0	2	7	188	5
5	63.7877870993432	1	0	1	4	195	4
8	63.7878423773034	1	0	2	7	189	5
0	63.7884122317589	1	0	1	3	202	4
9	63.7897454885931	1	0	1	1	155	5
1	63.7916151036441	1	0	1	4	197	4
2	63.7943212527714	1	0	1	5	192	3
5	63.7976461027681	1	0	1	4	196	4
8	63.8010364612962	1	0	2	7	190	5
3	63.8056608653094	1	0	1	4	179	4
7	63.8106813813026	1	0	1	4	192	4
4	63.8185953554164	1	0	1	2	192	5
6	63.8277138350929	1	2	1	3	174	5
5	63.8277266308248	1	0	1	4	197	4
2	63.8278518273107	1	0	1	5	193	3
4	63.8286280765858	1	0	1	2	193	5
0	63.8297387341697	1	0	1	3	201	4
6	63.8310672233308	1	2	1	3	175	5
1	63.8344716110694	1	0	1	4	198	4
3	63.8399979353378	1	0	1	4	180	4
5	63.8463510784748	1	0	1	4	198	4
9	63.8528493309821	1	0	1	1	156	5
8	63.8620992482136	1	0	2	7	189	5
7	63.8822546612898	1	0	1	4	193	4
1	63.8828356581032	1	0	1	4	199	4
9	63.8841911444431	1	0	1	1	157	5
4	63.8862127214195	1	0	1	2	192	5
3	63.8884451398151	1	0	1	4	181	4
6	63.8910294346968	1	2	1	3	176	5
8	63.8952067093449	1	0	2	7	190	5
0	63.8994956104541	1	0	1	3	200	4
2	63.9064144473048	1	0	1	5	192	3
5	63.9156735473769	1	0	1	4	199	4
7	63.9254208532618	1	0	1	4	194	4
2	63.9264168585175	1	0	1	5	193	3
5	63.9276919322545	1	0	1	4	200	4
1	63.9291804836355	1	0	1	4	198	4
8	63.9315536674801	1	0	2	7	191	5
9	63.9339771297052	1	0	1	1	158	5
4	63.9402190198414	1	0	1	2	191	5
0	63.9476967745684	1	0	1	3	201	4
7	63.9578685763515	1	0	1	4	193	4
6	63.9723318082504	1	2	1	3	177	5
3	63.9905600187592	1	0	1	4	180	4
8	63.9906939877217	1	0	2	7	192	5
0	63.991777803192	1	0	1	3	202	4
3	63.9934181614333	1	0	1	4	179	4
4	63.9952779962002	1	0	1	2	192	5
9	63.9978482746772	1	0	1	1	159	5
7	64.0025806520387	1	0	1	4	194	4
6	64.008740925721	1	2	1	3	176	5
1	64.0152219417757	1	0	1	4	199	4
5	64.021716853629	1	0	1	4	201	4
8	64.0282267201944	1	0	2	7	191	5
2	64.0398541884749	1	0	1	5	194	3
8	64.0404789686543	1	0	2	7	190	5
6	64.0411948040817	1	2	1	3	177	5
1	64.0421567340488	1	0	1	4	200	4
3	64.0438427069564	1	0	1	4	180	4
7	64.0461479924959	1	0	1	4	195	4
9	64.0490379658402	1	0	1	1	158	5
5	64.0522997562182	1	0	1	4	200	4
4	64.0581628639591	1	0	1	2	193	5
2	64.0641678908248	1	0	1	5	193	3
0	64.0723701241766	1	0	1	3	203	4
9	64.0736877346169	1	0	1	1	159	5
7	64.0758060874175	1	0	1	4	194	4
3	64.0779977204036	1	0	1	4	181	4
1	64.0809713043961	1	0	1	4	199	4
0	64.0845648539942	1	0	1	3	204	4
2	64.0885599926803	1	0	1	5	194	3
5	64.0929932366814	1	0	1	4	199	4
4	64.1007249104548	1	0	1	2	194	5
8	64.1090639448482	1	0	2	7	191	5
6	64.1180847250614	1	2	1	3	178	5
2	64.1181492547364	1	0	1	5	195	3
6	64.1189788985682	1	3	1	3	179	4
0	64.1196775254246	1	0	1	3	205	4
7	64.1206089637742	1	0	1	4	195	4
3	64.1224087635089	1	0	1	4	182	4
9	64.125642139468	1	0	1	1	160	5
8	64.1299788090435	1	0	2	7	192	5
1	64.1347732637112	1	0	1	4	200	4
5	64.1431277133559	1	0	1	4	200	4
4	64.1591382026707	1	0	1	2	195	5
9	64.1591784000445	1	0	1	1	161	5
6	64.1597162174037	1	3	1	3	180	4
0	64.1603146019368	1	0	1	3	206	4
2	64.1613439781102	1	0	1	5	196	3
7	64.1624684235755	1	0	1	4	196	4
8	64.167056760725	1	0	2	7	193	5
1	64.1730585568328	1	0	1	4	201	4
5	64.1793338469904	1	0	1	4	201	4
4	64.1891572838392	1	0	1	2	194	5
3	64.2074249395844	1	0	1	4	183	4
7	64.2074357012941	1	0	1	4	197	4
6	64.2078098525278	1	3	1	3	181	4
9	64.2082420260747	1	0	1	1	162	5
0	64.2091602601329	1	0	1	3	207	4
3	64.2101882275645	1	0	1	4	184	4
5	64.2133674871627	1	0	1	4	200	4
2	64.2178379635777	1	0	1	5	197	3
8	64.2256367535781	1	0	2	7	194	5
1	64.2371782095622	1	0	1	4	200	4
4	64.2824062475454	1	0	1	2	195	5
9	64.2825572695335	1	0	1	1	163	5
3	64.2829311751455	1	0	1	4	185	4
0	64.2835850281451	1	0	1	3	206	4
4	64.2844098807589	1	0	1	2	196	5
6	64.2862722603647	1	3	1	3	182	4
7	64.2893642028837	1	0	1	4	196	4
9	64.293069694894	1	0	1	1	164	5
8	64.3028509698386	1	0	2	7	195	5
2	64.31340541854	1	0	1	5	198	3
5	64.3242728037337	1	0	1	4	201	4
1	64.3490941224197	1	0	1	4	201	4
4	64.3491875559964	1	0	1	2	197	5
8	64.3499197801109	1	0	2	7	196	5
0	64.3508336859638	1	0	1	3	205	4
7	64.3523697845055	1	0	1	4	195	4
5	64.3539515487034	1	0	1	4	202	4
3	64.3567231497843	1	0	1	4	184	4
2	64.3601442978368	1	0	1	5	197	3
9	64.3643511284724	1	0	1	1	163	5
1	64.3686973515548	1	0	1	4	202	4
6	64.3783246369683	1	3	1	3	183	4
8	64.3791846318461	1	0	2	7	197	5
0	64.3806067089142	1	0	1	3	206	4
4	64.3828311898803	1	0	1	2	198	5
9	64.3861751832126	1	0	1	1	164	5
1	64.3898639179358	1	0	1	4	201	4
2	64.3937642030476	1	0	1	5	196	3
7	64.397748351196	1	0	1	4	196	4
5	64.4021257358661	1	0	1	4	203	4
3	64.4100643397367	1	0	1	4	183	4
6	64.420854310604	1	3	1	3	184	4
5	64.4209476653311	1	0	1	4	204	4
7	64.4216131014662	1	0	1	4	197	4
1	64.4232365309406	1	0	1	4	202	4
2	64.4257971772138	1	0	1	5	195	3
8	64.4287814008683	1	0	2	7	198	5
4	64.4322936734795	1	0	1	2	197	5
9	64.4361962468508	1	0	1	1	163	5
0	64.4404721494909	1	0	1	3	207	4
3	64.4478277826827	1	0	1	4	184	4
6	64.4585889468115	1	3	1	3	185	4
1	64.4588006863894	1	0	1	4	201	4
9	64.4590431835502	1	0	1	1	164	5
5	64.4596399057307	1	0	1	4	203	4
4	64.46073923168	1	0	1	2	198	5
6	64.461929105001	1	3	1	3	184	4
2	64.4670349669293	1	0	1	5	194	3
0	64.4731603406951	1	0	1	3	208	4
8	64.4824696325347	1	0	2	7	197	5
3	64.498957109882	1	0	1	4	185	4
7	64.5167654801742	1	0	1	4	196	4
8	64.5168630766682	1	0	2	7	198	5
2	64.5171992147195	1	0	1	5	195	3
7	64.5175020293361	1	0	1	4	197	4
4	64.5184196238668	1	0	1	2	199	5
6	64.5216358935256	1	3	1	3	185	4
9	64.525420297429	1	0	1	1	165	5
5	64.5292565878742	1	0	1	4	204	4
3	64.5362761495896	1	0	1	4	186	4
0	64.543515182592	1	0	1	3	209	4
1	64.5517010926531	1	0	1	4	202	4
3	64.5517222670467	1	0	1	4	185	4
5	64.5521537214161	1	0	1	4	205	4
0	64.5528682817464	1	0	1	3	210	4
7	64.554380318056	1	0	1	4	196	4
6	64.5566530433941	1	3	1	3	186	4
8	64.5591558198437	1	0	2	7	199	5
1	64.5634054233312	1	0	1	4	203	4
9	64.5685600777149	1	0	1	1	166	5
4	64.5742658347815	1	0	1	2	200	5
2	64.5831964797333	1	0	1	5	196	3
2	64.5856339340905	1	0	1	5	196	2
3	64.590065531979	1	0	1	4	186	4
0	64.594971432897	1	0	1	3	209	4
4	64.6014310536782	1	0	1	2	201	5
8	64.6080824905882	1	0	2	7	200	5
5	64.6151283183942	1	0	1	4	204	4
7	64.6223668661776	1	0	1	4	197	4
6	64.6317455033648	1	2	1	3	185	5
9	64.642133567563	1	0	1	1	167	5
1	64.6557731778237	1	0	1	4	204	4
5	64.655790423584	1	0	1	4	205	4
1	64.6558308261399	1	0	1	4	203	4
0	64.6579357509715	1	0	1	3	210	4
8	64.6615293194288	1	0	2	7	201	5
4	64.665518660632	1	0	1	2	202	5
7	64.6695294236513	1	0	1	4	196	4
2	64.674537257825	1	0	1	5	197	2
3	64.6806293419311	1	0	1	4	187	4
9	64.6884898758242	1	0	1	1	168	5
6	64.6985618603164	1	2	1	3	186	5
0	64.6995209053373	1	0	1	3	211	4
8	64.7005445198836	1	0	2	7	202	5
1	64.7029892130038	1	0	1	4	204	4
5	64.7063809075141	1	0	1	4	206	4
2	64.7105853092605	1	0	1	5	198	2
7	64.7150126519361	1	0	1	4	195	4
4	64.7197318063797	1	0	1	2	203	5
3	64.7267713142307	1	0	1	4	188	4
6	64.7419131422164	1	2	1	3	185	5
9	64.7585405433299	1	0	1	1	169	5
2	64.7586175770509	1	0	1	5	199	2
5	64.7589279789779	1	0	1	4	207	4
6	64.7595313937006	1	2	1	3	184	5
9	64.7605911051457	1	0	1	1	168	5
2	64.7619974255165	1	0	1	5	200	2
4	64.7638627279619	1	0	1	2	204	5
1	64.7659357993932	1	0	1	4	205	4
0	64.769333890227	1	0	1	3	212	4
7	64.7730796854546	1	0	1	4	196	4
3	64.7804099498851	1	0	1	4	189	4
8	64.7950139130069	1	0	2	7	203	5
7	64.7953120962436	1	0	1	4	197	4
0	64.7957957475981	1	0	1	3	213	4
3	64.7963083983002	1	0	1	4	190	4
5	64.7977976517821	1	0	1	4	208	4
7	64.7997290379669	1	0	1	4	198	4
8	64.8029626248706	1	0	2	7	204	5
4	64.8063488934956	1	0	1	2	205	5
1	64.8121845751837	1	0	1	4	204	4
2	64.8218691639438	1	0	1	5	199	2
6	64.832229904069	1	2	1	3	185	5
9	64.8466933371335	1	0	1	1	169	5
3	64.8471363373526	1	0	1	4	191	4
1	64.8481954342412	1	0	1	4	205	4
8	64.8509466167732	1	0	2	7	205	5
4	64.8538290433778	1	0	1	2	206	5
5	64.8568297777517	1	0	1	4	209	4
9	64.8607074126328	1	0	1	1	168	5
7	64.865710360157	1	0	1	4	199	4
6	64.8711281313288	1	1	1	3	184	6
2	64.8791224618169	1	0	1	5	200	2
0	64.8872613140109	1	0	1	3	214	4
9	64.8872964005557	1	0	1	1	169	5
3	64.8878750703868	1	0	1	4	192	4
0	64.8889443767828	1	0	1	3	215	4
1	64.8907857571601	1	0	1	4	206	4
4	64.8927293230652	1	0	1	2	205	5
7	64.8948251730169	1	0	1	4	200	4
2	64.8993757608685	1	0	1	5	201	2
6	64.9051183624531	1	1	1	3	185	6
8	64.9139509251679	1	0	2	7	206	5
5	64.9251393838192	1	0	1	4	208	4
9	64.9363654977049	1	0	1	1	170	5
6	64.9363702829667	1	1	1	3	186	6
6	64.9365561660322	1	1	1	3	187	6
8	64.9368324718032	1	0	2	7	205	5
9	64.9376440801368	1	0	1	1	171	5
4	64.9398856473797	1	0	1	2	206	5
5	64.9438965053939	1	0	1	4	209	4
3	64.9483994472482	1	0	1	4	193	4
2	64.9546172398784	1	0	1	5	202	2
7	64.9614186797933	1	0	1	4	201	4
0	64.9731139995799	1	0	1	3	214	4
1	64.9901017033205	1	0	1	4	207	4
7	64.9901026692776	1	0	1	4	202	4
3	64.9902209001182	1	0	1	4	192	4
9	64.9909347674427	1	0	1	1	172	5
0	64.9924095208141	1	0	1	3	213	4
6	64.9940137771507	1	1	1	3	188	6
8	64.9960546075915	1	0	2	7	206	5
1	64.9990243144882	1	0	1	4	206	4
5	65.00228764085	1	0	1	4	210	4
4	65.0059272720562	1	0	1	2	207	5
2	65.0130463413977	1	0	1	5	203	2
1	65.0131749697491	1	0	1	4	205	4
8	65.0134272284511	1	0	2	7	205	5
3	65.0153883008632	1	0	1	4	193	4
2	65.0173364968384	1	0	1	5	204	2
5	65.0193186038985	1	0	1	4	211	4
9	65.0213508375334	1	0	1	1	173	5
4	65.0237589999913	1	0	1	2	208	5
7	65.0264775205749	1	0	1	4	203	4
0	65.0359011099088	1	0	1	3	214	4
6	65.0453458784493	1	1	1	3	187	6
7	65.0454262207083	1	0	1	4	204	4
5	65.0458560103605	1	0	1	4	212	4
2	65.0471723369144	1	0	1	5	205	2
4	65.0486148541847	1	0	1	2	209	5
7	65.0505973274874	1	0	1	4	203	4
6	65.0533758299014	1	1	1	3	188	6
0	65.0568439522347	1	0	1	3	215	4
1	65.0609889775103	1	0	1	4	206	4
3	65.06699213754	1	0	1	4	194	4
8	65.0756554137504	1	0	2	7	206	5
9	65.0863848877659	1	0	1	1	174	5
4	65.0864923686411	1	0	1	2	210	5
3	65.0866599620301	1	0	1	4	195	4
2	65.0870982382428	1	0	1	5	204	2
9	65.0882259029411	1	0	1	1	175	5
5	65.0901666780217	1	0	1	4	213	4
6	65.0926285188859	1	1	1	3	187	6
0	65.095868003157	1	0	1	3	216	4
7	65.0995141447736	1	0	1	4	204	4
8	65.1035146977035	1	0	2	7	207	5
1	65.1160879156766	1	0	1	4	207	4
3	65.1302379652141	1	0	1	4	196	4
7	65.1307035823072	1	0	1	4	205	4
1	65.131706938492	1	0	1	4	208	4
0	65.1329132120543	1	0	1	3	217	4
8	65.1348508058534	1	0	2	7	208	5
4	65.1376122655299	1	0	1	2	211	5
3	65.1408217700616	1	0	1	4	197	4
9	65.1488255935208	1	0	1	1	176	5
6	65.1577130902976	1	1	1	3	188	6
5	65.1691224474878	1	0	1	4	214	4
2	65.1841855721966	1	0	1	5	205	2
8	65.184338365342	1	0	2	7	209	5
4	65.184571035478	1	0	1	2	210	5
3	65.1850327925738	1	0	1	4	198	4
9	65.1867880561138	1	0	1	1	177	5
2	65.189548831501	1	0	1	5	206	2
8	65.1936131278733	1	0	2	7	210	5
6	65.2003498459915	1	1	1	3	187	6
0	65.2072928013029	1	0	1	3	218	4
7	65.2162399930628	1	0	1	4	206	4
5	65.2257572334008	1	0	1	4	213	4
1	65.2614016528921	1	0	1	4	209	4
6	65.2618149124853	1	1	1	3	186	6
0	65.2624606469133	1	0	1	3	217	4
8	65.2637475270265	1	0	2	7	211	5
2	65.2656212248792	1	0	1	5	207	2
4	65.2675107538187	1	0	1	2	211	5
5	65.2698699559503	1	0	1	4	214	4
9	65.2735542578109	1	0	1	1	176	5
1	65.2804538391017	1	0	1	4	210	4
3	65.289116006107	1	0	1	4	199	4
7	65.3107803927221	1	0	1	4	207	4
1	65.3112073737527	1	0	1	4	211	4
0	65.3118792427802	1	0	1	3	218	4
8	65.3130235455562	1	0	2	7	210	5
3	65.3150691678845	1	0	1	4	198	4
6	65.3173619187535	1	1	1	3	187	6
2	65.3205462459107	1	0	1	5	206	2
4	65.3238984835432	1	0	1	2	212	5
5	65.3308376199664	1	0	1	4	215	4
9	65.3379362067305	1	0	1	1	175	5
7	65.351073445762	1	0	1	4	208	4
9	65.3513389476673	1	0	1	1	176	5
5	65.3517556267423	1	0	1	4	216	4
8	65.3521789596514	1	0	2	7	211	5
3	65.3528054466103	1	0	1	4	199	4
4	65.3537750202329	1	0	1	2	213	5
8	65.3551962574809	1	0	2	7	210	5
2	65.358039515452	1	0	1	5	207	2
7	65.3612053865898	1	0	1	4	209	4
1	65.3643935070238	1	0	1	4	212	4
6	65.3684620045922	1	1	1	3	188	6
0	65.3728735254942	1	0	1	3	219	4
4	65.3742534777364	1	0	1	2	212	5
1	65.3753999355929	1	0	1	4	213	4
8	65.3768108722968	1	0	2	7	211	5
5	65.3791816994296	1	0	1	4	217	4
6	65.3819177014036	1	1	1	3	187	6
7	65.3852437088015	1	0	1	4	210	4
3	65.3895387664186	1	0	1	4	198	4
0	65.3943221416073	1	0	1	3	220	4
2	65.4005761286924	1	0	1	5	208	2
9	65.4083982473919	1	0	1	1	177	5
4	65.4087040612792	1	0	1	2	213	5
0	65.4097247008319	1	0	1	3	221	4
2	65.4110885759435	1	0	1	5	209	2
1	65.4125221697466	1	0	1	4	214	4
3	65.4157350652238	1	0	1	4	199	4
9	65.4215030947087	1	0	1	1	178	5
7	65.4285396442135	1	0	1	4	211	4
6	65.436892614918	1	1	1	3	188	6
8	65.4575071327706	1	0	2	7	210	5
5	65.4814240310659	1	0	1	4	218	4
8	65.4815348633381	1	0	2	7	211	5
1	65.481719305764	1	0	1	4	213	4
2	65.4844455924138	1	0	1	5	210	2
6	65.4874046440489	1	1	1	3	189	6
7	65.4904023015658	1	0	1	4	212	4
0	65.4936724063261	1	0	1	3	222	4
3	65.4970249710857	1	0	1	4	200	4
5	65.5009160307488	1	0	1	4	219	4
9	65.5050761336713	1	0	1	1	179	5
4	65.5109711336224	1	0	1	2	214	5
6	65.5112472715643	1	1	1	3	190	6
7	65.5115780827271	1	0	1	4	213	4
0	65.5120620606556	1	0	1	3	223	4
5	65.5128578735837	1	0	1	4	220	4
4	65.5138674023417	1	0	1	2	215	5
2	65.5161213072804	1	0	1	5	211	2
8	65.5205527203013	1	0	2	7	210	5
9	65.5269154551295	1	0	1	1	178	5
1	65.5343212400419	1	0	1	4	212	4
3	65.5464735709918	1	0	1	4	201	4
9	65.5471321874154	1	0	1	1	177	5
0	65.5478549982743	1	0	1	3	224	4
5	65.5486378712901	1	0	1	4	219	4
6	65.5497962918687	1	1	1	3	191	6
2	65.5513431148227	1	0	1	5	212	2
4	65.5529110580771	1	0	1	2	216	5
8	65.5551121495753	1	0	2	7	211	5
7	65.5574448667555	1	0	1	4	212	4
3	65.5620466885246	1	0	1	4	202	4
1	65.579806503383	1	0	1	4	213	4
4	65.5806230112883	1	0	1	2	217	5
2	65.5813451501979	1	0	1	5	213	2
1	65.5829717546674	1	0	1	4	212	4
